user_id,skill_id,step,correct,true_mastery,difficulty,time_on_task_s,hints_requested,attempt_num,has_misconception
46,10,36,0,0.4483,0.1613,134.2,0,10,0
46,5,37,0,0.5669,0.4996,87.4,0,8,0
46,15,38,0,0.0,0.2282,147.8,0,9,0
46,10,39,0,0.4317,0.1613,128.0,0,11,0
46,20,40,0,0.1727,0.3289,95.9,1,6,0
46,20,41,0,0.1545,0.3289,126.3,1,7,0
46,0,42,0,0.0,0.244,54.8,1,7,0
46,0,43,0,0.0,0.244,59.9,1,8,0
46,10,44,1,0.4146,0.1613,97.8,0,12,0
46,20,45,0,0.136,0.3289,110.6,0,8,0
46,10,47,1,0.5025,0.1613,82.7,0,13,0
46,20,48,0,0.117,0.3289,20.7,0,9,0
46,20,49,1,0.0976,0.3289,10.0,0,10,0
46,15,50,0,0.0,0.2282,103.5,0,10,0
46,10,51,1,0.5771,0.1613,53.2,0,14,0
46,20,52,0,0.1967,0.3289,65.4,0,11,0
46,0,53,0,0.0,0.244,90.4,0,9,0
46,5,54,0,0.5581,0.4996,129.3,1,9,0
46,10,55,1,0.6406,0.1613,136.7,0,15,0
46,0,56,0,0.0,0.244,37.5,0,10,0
46,0,57,0,0.0,0.244,76.7,0,11,0
46,0,58,0,0.0,0.244,162.2,1,12,0
46,20,59,1,0.1791,0.3289,102.1,0,12,0
46,10,60,1,0.6945,0.1613,131.3,0,16,0
46,10,61,1,0.7403,0.1613,24.9,0,17,0
46,0,62,0,0.0,0.244,95.0,1,13,0
46,20,63,1,0.2692,0.3289,32.9,0,13,0
46,20,64,0,0.3495,0.3289,43.7,0,14,0
46,0,65,0,0.0,0.244,179.0,0,14,0
46,10,66,1,0.7793,0.1613,34.4,0,18,0
46,10,67,0,0.8124,0.1613,44.8,0,19,0
46,0,68,0,0.0,0.244,129.9,0,15,0
46,10,69,1,0.8068,0.1613,43.2,0,20,0
46,5,70,0,0.5492,0.4996,147.8,0,10,0
46,5,71,1,0.5401,0.4996,27.8,0,11,0
46,0,72,0,0.0,0.244,162.6,0,16,0
46,10,73,0,0.8358,0.1613,118.3,1,21,0
46,10,74,1,0.8309,0.1613,104.2,0,22,0
46,15,75,0,0.0,0.2282,159.3,0,11,0
46,20,76,0,0.3352,0.3289,51.8,0,15,0
46,15,77,0,0.0,0.2282,68.1,0,12,0
46,0,79,0,0.0,0.244,87.1,1,17,0
46,0,80,0,0.0,0.244,58.0,1,18,0
46,11,81,0,0.2891,0.3275,105.4,1,1,1
46,20,82,0,0.3206,0.3289,89.9,0,16,0
46,11,83,0,0.2713,0.3275,109.1,0,2,1
46,5,84,1,0.5866,0.4996,81.6,0,12,0
46,20,86,1,0.3056,0.3289,82.7,0,17,0
46,15,87,0,0.0,0.2282,65.3,0,13,0
46,15,88,0,0.0,0.2282,24.3,1,14,0
46,0,89,0,0.0,0.244,148.5,0,19,0
46,0,90,0,0.0,0.244,95.8,0,20,0
46,11,91,0,0.2531,0.3275,58.9,0,3,1
46,11,92,0,0.2345,0.3275,76.9,0,4,1
46,20,93,0,0.3819,0.3289,124.9,1,18,0
46,20,94,0,0.3683,0.3289,47.1,0,19,0
46,0,95,0,0.0,0.244,89.0,1,21,0
46,0,96,0,0.0,0.244,95.5,0,22,0
46,15,97,0,0.0,0.2282,124.3,0,15,0
46,20,98,0,0.3544,0.3289,115.3,1,20,0
46,15,99,0,0.0,0.2282,56.5,0,16,0
46,5,100,1,0.6283,0.4996,110.9,0,13,0
46,11,102,0,0.2154,0.3275,65.3,0,5,1
46,15,103,0,0.0,0.2282,81.4,0,17,0
46,15,104,0,0.0,0.2282,60.4,1,18,0
46,20,105,1,0.3403,0.3289,105.1,0,21,0
46,0,106,1,0.0,0.244,107.2,0,23,0
46,11,107,0,0.1958,0.3275,66.4,1,6,1
46,5,108,1,0.6659,0.4996,152.4,0,14,0
46,20,109,0,0.4127,0.3289,120.7,0,22,0
46,5,110,1,0.6997,0.4996,60.6,0,15,0
46,20,111,0,0.3998,0.3289,45.8,0,23,0
46,15,112,0,0.0,0.2282,95.2,1,19,0
46,15,113,0,0.0,0.2282,56.4,0,20,0
46,5,114,1,0.73,0.4996,129.2,0,16,0
46,5,115,1,0.7573,0.4996,76.5,0,17,0
46,5,116,1,0.7818,0.4996,90.0,0,18,0
46,5,117,0,0.8039,0.4996,75.6,0,19,0
46,0,120,1,0.1115,0.244,49.4,0,24,0
46,0,121,0,0.2105,0.244,170.5,0,25,0
46,11,122,0,0.1757,0.3275,15.3,0,7,1
46,0,123,0,0.1929,0.244,121.3,0,26,0
46,20,124,0,0.3866,0.3289,74.0,0,24,0
46,20,125,1,0.3732,0.3289,134.2,0,25,0
46,5,126,1,0.7999,0.4996,88.5,0,20,0
46,15,127,0,0.0,0.2282,91.6,0,21,0
46,15,128,0,0.0,0.2282,147.3,0,22,0
46,0,129,0,0.1749,0.244,77.7,1,27,0
46,0,130,0,0.1565,0.244,93.3,0,28,0
46,20,131,1,0.442,0.3289,72.7,0,26,0
46,5,132,1,0.8201,0.4996,95.7,0,21,0
46,0,133,0,0.1377,0.244,192.2,1,29,0
46,0,134,0,0.1185,0.244,60.7,1,30,0
46,20,136,0,0.5033,0.3289,120.9,0,27,0
46,0,137,0,0.0989,0.244,59.1,0,31,0
46,15,138,0,0.0,0.2282,37.1,1,23,0
46,15,139,0,0.0,0.2282,87.4,0,24,0
46,0,140,0,0.0788,0.244,67.0,1,32,0
46,20,141,1,0.4924,0.3289,94.0,0,28,0
46,11,143,1,0.1551,0.3275,86.6,0,8,1
46,11,144,0,0.2606,0.3275,125.2,0,9,1
46,15,145,0,0.0,0.2282,81.8,0,25,0
46,0,146,0,0.0582,0.244,129.1,1,33,0
46,20,147,1,0.5481,0.3289,93.9,0,29,0
46,0,148,0,0.0372,0.244,125.7,0,34,0
46,15,149,0,0.0,0.2282,52.9,0,26,0
46,0,150,0,0.0158,0.244,92.8,1,35,0
46,20,151,1,0.5977,0.3289,59.8,0,30,0
46,0,152,0,0.0,0.244,119.4,0,36,0
46,5,153,1,0.8383,0.4996,98.2,0,22,0
46,0,154,0,0.0,0.244,54.1,0,37,0
46,15,155,0,0.0,0.2282,130.8,0,27,0
46,0,156,0,0.0,0.244,93.6,0,38,0
46,6,157,0,0.0451,0.304,121.5,1,1,1
46,20,158,0,0.6419,0.3289,146.2,1,31,0
46,0,159,0,0.0,0.244,147.8,1,39,0
46,11,160,1,0.2421,0.3275,84.5,0,10,1
46,20,161,1,0.634,0.3289,33.7,0,32,0
46,6,162,0,0.018,0.304,17.5,0,2,1
46,20,163,1,0.6742,0.3289,107.2,0,33,0
46,0,164,0,0.0,0.244,128.3,0,40,0
46,0,165,0,0.0,0.244,145.1,1,41,0
46,6,166,0,0.0,0.304,126.4,0,3,1
46,20,167,0,0.71,0.3289,66.1,0,34,0
46,15,168,0,0.0,0.2282,49.0,0,28,0
46,6,169,0,0.0,0.304,80.0,1,4,1
46,0,170,0,0.0,0.244,54.2,0,42,0
46,11,171,0,0.3368,0.3275,94.0,1,11,1
46,11,172,0,0.3202,0.3275,126.3,0,12,1
46,6,173,0,0.0,0.304,10.0,0,5,1
46,11,174,1,0.3032,0.3275,122.8,0,13,1
46,11,175,0,0.3903,0.3275,90.5,0,14,1
46,11,176,0,0.375,0.3275,110.4,0,15,1
46,6,177,0,0.0,0.304,111.3,1,6,1
46,6,178,0,0.0,0.304,104.0,0,7,1
46,15,179,0,0.0,0.2282,81.7,1,29,0
46,20,180,1,0.7036,0.3289,96.3,0,35,0
46,20,181,0,0.7362,0.3289,10.0,1,36,0
46,6,182,0,0.0,0.304,108.0,1,8,1
46,20,183,1,0.7304,0.3289,104.4,0,37,0
46,11,184,0,0.3594,0.3275,40.2,0,16,1
46,15,185,0,0.0,0.2282,32.9,0,30,0
46,0,186,0,0.0,0.244,165.1,0,43,0
46,6,187,0,0.0,0.304,64.9,1,9,1
46,15,189,1,0.0,0.2282,34.0,0,31,0
46,15,190,0,0.0987,0.2282,15.2,0,32,0
46,11,191,0,0.3434,0.3275,53.8,0,17,1
46,15,192,0,0.0809,0.2282,48.0,1,33,0
46,15,193,0,0.0628,0.2282,28.0,0,34,0
46,20,194,0,0.76,0.3289,166.4,0,38,0
46,0,195,0,0.0,0.244,71.8,0,44,0
46,11,196,1,0.327,0.3275,17.1,0,18,1
46,11,197,0,0.4111,0.3275,122.8,0,19,1
46,11,198,0,0.3964,0.3275,48.4,1,20,1
46,11,199,0,0.3813,0.3275,123.6,1,21,1
47,20,0,1,0.5503,0.3289,94.7,0,1,1
47,0,1,0,0.2587,0.244,109.2,0,1,0
47,5,2,1,0.7549,0.4996,43.0,0,1,0
47,20,3,1,0.5765,0.3289,10.0,0,2,1
47,0,4,1,0.2414,0.244,177.2,0,2,0
47,15,5,0,0.2676,0.2282,121.8,1,1,0
47,20,6,0,0.6011,0.3289,67.2,0,3,1
47,5,7,0,0.7747,0.4996,62.5,0,2,0
47,0,8,0,0.33,0.244,172.9,0,3,0
47,5,9,0,0.771,0.4996,105.6,1,3,0
47,10,10,0,0.3656,0.1613,52.0,0,1,0
47,5,11,1,0.7673,0.4996,88.5,0,4,0
47,10,13,0,0.3542,0.1613,67.3,0,2,0
47,10,14,1,0.3425,0.1613,46.3,0,3,0
47,5,15,0,0.7861,0.4996,56.5,0,5,0
47,20,16,0,0.5965,0.3289,116.2,1,4,1
47,0,17,1,0.3144,0.244,77.9,0,4,0
47,0,18,0,0.3945,0.244,133.7,1,5,0
47,20,19,1,0.5918,0.3289,108.6,0,5,1
47,15,20,0,0.2434,0.2282,83.0,1,2,0
47,0,21,0,0.3803,0.244,49.8,0,6,0
47,0,22,0,0.3658,0.244,84.1,0,7,0
47,5,23,1,0.7827,0.4996,17.1,0,6,0
47,10,24,0,0.4019,0.1613,71.4,0,4,0
47,20,26,1,0.6155,0.3289,51.6,0,6,1
47,20,27,0,0.6378,0.3289,102.6,0,7,1
47,15,28,1,0.2183,0.2282,102.4,0,3,0
47,20,29,1,0.6336,0.3289,10.0,0,8,1
47,0,30,0,0.351,0.244,187.2,0,8,0
47,10,31,1,0.3911,0.1613,118.6,0,5,0
47,0,32,0,0.3359,0.244,130.4,1,9,0
47,10,33,1,0.446,0.1613,150.0,0,6,0
47,0,34,1,0.3203,0.244,100.7,0,10,0
47,20,35,1,0.6549,0.3289,34.5,0,9,1
47,0,36,1,0.3998,0.244,93.9,0,11,0
47,0,37,0,0.4699,0.244,101.9,0,12,0
47,15,38,0,0.3477,0.2282,37.8,0,4,0
47,20,39,1,0.675,0.3289,47.4,0,10,1
47,0,40,0,0.4575,0.244,48.5,1,13,0
47,10,41,0,0.496,0.1613,88.6,0,7,0
47,15,42,1,0.3261,0.2282,86.3,0,5,0
47,10,43,0,0.4869,0.1613,159.4,0,8,0
47,20,44,0,0.6939,0.3289,72.2,0,11,1
47,10,45,1,0.4777,0.1613,112.9,0,9,0
47,5,46,1,0.8002,0.4996,51.0,0,7,0
47,5,47,1,0.8164,0.4996,62.8,0,8,0
47,0,48,0,0.4448,0.244,102.8,0,14,0
47,0,49,1,0.4319,0.244,131.8,0,15,0
47,15,50,1,0.4376,0.2282,73.7,0,6,0
47,20,52,0,0.6903,0.3289,63.5,0,12,1
47,10,53,0,0.5248,0.1613,112.3,1,10,0
47,5,54,1,0.8312,0.4996,90.3,0,9,0
47,5,55,1,0.8448,0.4996,120.5,0,10,0
47,15,56,1,0.5307,0.2282,53.3,0,7,0
47,0,58,1,0.4982,0.244,85.9,0,16,0
47,10,59,0,0.5162,0.1613,153.6,1,11,0
47,6,60,0,0.2386,0.304,73.3,1,1,0
47,20,61,0,0.6867,0.3289,55.0,1,13,1
47,15,62,0,0.6083,0.2282,68.3,0,8,0
47,15,63,0,0.5954,0.2282,94.9,1,9,0
47,6,64,0,0.2122,0.304,116.6,1,2,0
47,6,65,0,0.1848,0.304,85.8,0,3,0
47,20,66,0,0.6831,0.3289,78.1,1,14,1
47,20,67,0,0.6794,0.3289,121.3,1,15,1
47,10,69,1,0.5075,0.1613,106.7,0,12,0
47,6,70,0,0.1564,0.304,85.3,1,4,0
47,20,71,0,0.6757,0.3289,82.2,0,16,1
47,6,72,0,0.1271,0.304,18.7,0,5,0
47,6,73,0,0.0967,0.304,88.4,1,6,0
47,6,74,0,0.0653,0.304,61.5,0,7,0
47,10,75,0,0.5519,0.1613,147.7,1,13,0
47,0,76,1,0.5569,0.244,82.6,0,17,0
47,10,77,1,0.5438,0.1613,63.6,0,14,0
47,0,78,1,0.6087,0.244,167.4,0,18,0
47,6,79,0,0.0328,0.304,121.3,0,8,0
47,20,80,0,0.6719,0.3289,84.4,0,17,1
47,10,81,0,0.585,0.1613,79.1,0,15,0
47,15,82,0,0.582,0.2282,145.8,0,10,0
47,0,83,1,0.6544,0.244,91.3,0,19,0
47,15,84,0,0.5681,0.2282,103.0,0,11,0
47,20,85,0,0.6681,0.3289,91.5,1,18,1
47,0,86,1,0.6948,0.244,101.3,0,20,0
47,10,87,0,0.5775,0.1613,51.7,0,16,0
47,15,88,0,0.5538,0.2282,103.5,0,12,0
47,15,89,1,0.5391,0.2282,105.6,0,13,0
47,6,90,0,0.0,0.304,153.0,1,9,0
47,20,91,0,0.6642,0.3289,35.7,0,19,1
47,20,92,0,0.6603,0.3289,106.2,0,20,1
47,6,93,0,0.0,0.304,131.6,1,10,0
47,0,94,1,0.7304,0.244,96.2,0,21,0
47,0,95,1,0.7619,0.244,78.8,0,22,0
47,6,96,0,0.0,0.304,98.3,0,11,0
47,0,97,1,0.7898,0.244,18.2,0,23,0
47,6,98,0,0.0,0.304,76.0,1,12,0
47,15,99,1,0.6153,0.2282,85.7,0,14,0
47,0,100,1,0.8143,0.244,52.5,0,24,0
47,20,101,1,0.6564,0.3289,118.7,0,21,1
47,20,102,0,0.6763,0.3289,66.8,0,22,1
47,6,103,0,0.0,0.304,124.5,0,13,0
47,15,104,0,0.679,0.2282,113.2,0,15,0
47,15,105,1,0.6684,0.2282,110.0,0,16,0
47,15,107,1,0.7232,0.2282,66.3,0,17,0
47,15,108,1,0.769,0.2282,85.5,0,18,0
47,20,109,0,0.6726,0.3289,155.2,0,23,1
47,20,110,1,0.6688,0.3289,128.5,0,24,1
47,0,111,1,0.836,0.244,161.1,0,25,0
47,6,112,0,0.0,0.304,154.1,0,14,0
47,6,113,0,0.0,0.304,95.3,1,15,0
47,15,114,0,0.8073,0.2282,56.1,1,19,0
47,20,115,1,0.688,0.3289,109.6,0,25,1
47,20,116,0,0.7062,0.3289,76.3,1,26,1
47,6,117,0,0.0,0.304,155.2,0,16,0
47,20,118,1,0.7027,0.3289,120.0,0,27,1
47,6,120,0,0.0,0.304,69.1,0,17,0
47,20,121,0,0.72,0.3289,52.0,1,28,1
47,6,122,0,0.0,0.304,105.4,0,18,0
47,20,123,1,0.7168,0.3289,74.1,0,29,1
47,1,124,0,0.0261,0.2841,68.3,0,1,0
47,10,125,0,0.5699,0.1613,138.1,0,17,0
47,15,126,1,0.8009,0.2282,113.2,0,20,0
47,15,127,1,0.8338,0.2282,110.9,0,21,0
47,6,128,0,0.0,0.304,99.1,0,19,0
47,16,129,0,0.4408,0.1563,74.6,1,1,0
47,20,130,1,0.7332,0.3289,34.0,0,30,1
47,6,131,0,0.0,0.304,86.2,0,20,0
47,20,132,0,0.7487,0.3289,145.6,0,31,1
47,20,133,0,0.7458,0.3289,110.2,1,32,1
47,16,134,0,0.4296,0.1563,157.1,1,2,0
47,20,135,0,0.7429,0.3289,72.8,0,33,1
47,1,136,0,0.0069,0.2841,91.9,0,2,0
47,6,137,0,0.0,0.304,15.1,0,21,0
47,10,138,1,0.5621,0.1613,132.5,0,18,0
47,1,139,0,0.0,0.2841,72.6,0,3,0
47,10,141,1,0.6016,0.1613,84.7,0,19,0
47,10,142,0,0.6376,0.1613,160.9,1,20,0
47,1,143,0,0.0,0.2841,106.9,0,4,0
47,1,144,0,0.0,0.2841,80.4,0,5,0
47,1,145,0,0.0,0.2841,107.2,1,6,0
47,10,146,1,0.6311,0.1613,116.6,0,21,0
47,20,147,1,0.7399,0.3289,133.5,0,34,1
47,20,148,0,0.755,0.3289,47.7,1,35,1
47,10,149,0,0.6644,0.1613,71.7,0,22,0
47,6,150,0,0.0,0.304,181.4,0,22,0
47,10,151,0,0.6583,0.1613,147.7,1,23,0
47,20,152,0,0.7521,0.3289,94.3,1,36,1
47,1,153,0,0.0,0.2841,106.5,1,7,0
47,6,154,0,0.0,0.304,110.1,0,23,0
47,6,155,0,0.0,0.304,77.2,1,24,0
47,16,156,1,0.4181,0.1563,119.2,0,3,0
47,1,157,0,0.0,0.2841,12.1,1,8,0
47,20,158,1,0.7493,0.3289,146.8,0,37,1
47,16,159,1,0.4765,0.1563,81.4,0,4,0
47,6,160,0,0.0,0.304,10.0,1,25,0
47,20,161,1,0.7638,0.3289,148.6,0,38,1
47,1,162,0,0.0,0.2841,114.6,1,9,0
47,16,163,1,0.5289,0.1563,154.7,0,5,0
47,20,164,1,0.7776,0.3289,52.8,0,39,1
47,20,165,0,0.7905,0.3289,31.8,0,40,1
47,1,166,0,0.0,0.2841,145.4,0,10,0
47,6,167,0,0.0,0.304,205.9,1,26,0
47,6,169,0,0.0,0.304,84.0,1,27,0
47,16,170,1,0.5762,0.1563,50.6,0,6,0
47,20,171,0,0.7881,0.3289,132.0,0,41,1
47,1,172,0,0.0,0.2841,92.0,0,11,0
47,1,173,0,0.0,0.2841,44.4,0,12,0
47,20,174,0,0.7856,0.3289,122.0,0,42,1
47,16,175,0,0.6187,0.1563,46.1,1,7,0
47,16,176,1,0.611,0.1563,58.4,0,8,0
47,10,177,1,0.6521,0.1613,152.6,0,24,0
47,20,178,1,0.7831,0.3289,113.2,0,43,1
47,6,179,0,0.0,0.304,28.7,0,28,0
47,10,180,1,0.6835,0.1613,90.3,0,25,0
47,1,181,0,0.0,0.2841,90.9,1,13,0
47,20,183,1,0.7957,0.3289,87.7,0,44,1
47,20,185,1,0.8076,0.3289,127.6,0,45,1
47,20,186,0,0.8188,0.3289,90.7,1,46,1
47,20,187,1,0.8167,0.3289,92.6,0,47,1
47,16,188,1,0.65,0.1563,93.5,0,9,0
47,1,189,0,0.0,0.2841,61.4,0,14,0
47,6,190,0,0.0,0.304,122.3,0,29,0
47,20,191,1,0.8273,0.3289,106.8,0,48,1
47,20,192,0,0.8373,0.3289,130.9,0,49,1
47,10,193,1,0.7121,0.1613,89.2,0,26,0
47,16,194,0,0.6851,0.1563,82.3,0,10,0
47,6,195,0,0.0,0.304,40.4,0,30,0
47,16,196,1,0.6788,0.1563,92.2,0,11,0
47,20,197,0,0.8355,0.3289,54.2,1,50,1
47,20,198,0,0.8335,0.3289,108.0,1,51,1
47,10,199,0,0.7381,0.1613,109.8,1,27,0
48,15,0,1,0.2052,0.2282,110.4,0,1,0
48,0,1,0,0.2748,0.244,96.1,1,1,0
48,15,2,1,0.2883,0.2282,76.0,0,2,0
48,20,3,0,0.2615,0.3289,67.7,0,1,0
48,5,4,0,0.2959,0.4996,110.2,1,1,0
48,20,5,0,0.243,0.3289,62.9,0,2,0
48,10,6,0,0.2265,0.1613,92.6,0,1,0
48,15,7,0,0.3627,0.2282,82.6,0,3,0
48,0,8,0,0.2589,0.244,27.4,0,2,0
48,5,9,0,0.2809,0.4996,10.0,0,2,0
48,20,10,0,0.2241,0.3289,113.4,0,3,0
48,10,11,0,0.2056,0.1613,67.3,0,2,0
48,15,12,0,0.3494,0.2282,130.9,1,4,0
48,20,13,0,0.2046,0.3289,112.1,1,4,0
48,15,14,0,0.3358,0.2282,211.4,0,5,0
48,0,15,1,0.2427,0.244,81.8,0,3,0
48,20,16,0,0.1847,0.3289,84.8,0,5,0
48,15,17,1,0.3219,0.2282,83.8,0,6,0
48,20,18,1,0.1643,0.3289,85.1,0,6,0
48,10,19,1,0.1841,0.1613,37.2,0,3,0
48,10,20,0,0.2944,0.1613,167.8,0,4,0
48,15,21,1,0.3927,0.2282,67.0,0,7,0
48,5,23,1,0.2656,0.4996,10.0,0,3,0
48,0,24,0,0.3256,0.244,98.2,0,4,0
48,20,25,0,0.2689,0.3289,79.2,1,7,0
48,10,26,0,0.2754,0.1613,106.4,0,5,0
48,5,27,1,0.3438,0.4996,10.0,0,4,0
48,20,28,0,0.2506,0.3289,139.5,0,8,0
48,20,29,0,0.2319,0.3289,151.8,0,9,0
48,0,30,1,0.3108,0.244,115.8,0,5,0
48,10,31,1,0.2558,0.1613,72.6,0,6,0
48,0,32,1,0.3863,0.244,95.6,0,6,0
48,15,33,0,0.4562,0.2282,80.4,1,8,0
48,20,34,0,0.2126,0.3289,68.5,0,10,0
48,15,35,1,0.4448,0.2282,114.4,0,9,0
48,10,36,1,0.3564,0.1613,103.0,0,7,0
48,20,37,0,0.1929,0.3289,98.8,1,11,0
48,5,38,0,0.4137,0.4996,69.2,1,5,0
48,0,39,1,0.4535,0.244,57.0,0,7,0
48,10,40,1,0.4435,0.1613,105.2,0,8,0
48,0,41,1,0.5133,0.244,81.3,0,8,0
48,0,42,1,0.5666,0.244,173.7,0,9,0
48,20,43,1,0.1727,0.3289,41.7,0,12,0
48,0,44,1,0.614,0.244,146.4,0,10,0
48,20,45,0,0.2763,0.3289,102.1,1,13,0
48,10,46,0,0.5188,0.1613,50.7,0,9,0
48,0,47,0,0.6563,0.244,102.3,0,11,0
48,0,48,0,0.6487,0.244,25.6,0,12,0
48,15,49,1,0.5029,0.2282,127.5,0,10,0
48,15,50,1,0.5548,0.2282,97.5,0,11,0
48,10,51,1,0.5057,0.1613,86.9,0,10,0
48,0,52,1,0.6411,0.244,20.5,0,13,0
48,20,54,0,0.2582,0.3289,91.5,0,14,0
48,10,55,1,0.5726,0.1613,109.5,0,11,0
48,5,56,0,0.4013,0.4996,63.4,0,6,0
48,0,57,1,0.6803,0.244,102.1,0,14,0
48,0,58,1,0.7153,0.244,71.8,0,15,0
48,0,59,1,0.7465,0.244,136.7,0,16,0
48,20,60,1,0.2396,0.3289,111.8,0,15,0
48,10,61,0,0.6304,0.1613,131.5,1,12,0
48,20,62,0,0.3348,0.3289,104.1,1,16,0
48,5,63,1,0.3885,0.4996,137.8,0,7,0
48,0,64,1,0.7743,0.244,161.6,0,17,0
48,10,65,1,0.6204,0.1613,168.1,0,13,0
48,20,66,0,0.3181,0.3289,65.8,0,17,0
48,20,67,1,0.301,0.3289,87.7,0,18,0
48,20,68,1,0.3885,0.3289,41.3,0,19,0
48,15,69,0,0.6013,0.2282,75.8,0,12,0
48,10,70,0,0.6718,0.1613,56.8,0,14,0
48,20,71,0,0.4651,0.3289,118.9,0,20,0
48,0,72,1,0.799,0.244,17.1,0,18,0
48,0,73,1,0.821,0.244,111.7,0,19,0
48,20,74,1,0.4517,0.3289,102.7,0,21,0
48,5,75,0,0.4536,0.4996,116.2,0,8,0
48,10,76,1,0.6629,0.1613,37.4,0,15,0
48,5,77,1,0.442,0.4996,57.3,0,9,0
48,10,78,1,0.7085,0.1613,73.4,0,16,0
48,15,79,0,0.593,0.2282,123.8,0,13,0
48,15,80,1,0.5845,0.2282,42.7,0,14,0
48,15,81,0,0.6279,0.2282,77.3,1,15,0
48,5,82,0,0.5015,0.4996,184.7,0,10,0
48,0,83,1,0.8406,0.244,93.8,0,20,0
48,5,84,0,0.4908,0.4996,72.7,0,11,0
48,15,85,1,0.6201,0.2282,76.1,0,16,0
48,1,86,0,0.3701,0.2841,156.4,0,1,0
48,15,87,1,0.6598,0.2282,43.0,0,17,0
48,10,88,1,0.7479,0.1613,104.2,0,17,0
48,1,89,0,0.348,0.2841,55.1,1,2,0
48,20,90,0,0.5203,0.3289,92.0,0,22,0
48,5,92,1,0.48,0.4996,94.4,0,12,0
48,10,93,1,0.782,0.1613,106.9,0,18,0
48,20,94,0,0.5083,0.3289,12.9,0,23,0
48,20,95,0,0.496,0.3289,106.1,0,24,0
48,20,96,1,0.4834,0.3289,43.1,0,25,0
48,10,97,1,0.8115,0.1613,78.7,0,19,0
48,20,98,0,0.548,0.3289,161.4,0,26,0
48,1,99,0,0.3251,0.2841,92.1,0,3,0
48,10,100,1,0.837,0.1613,99.8,0,20,0
48,1,101,1,0.3014,0.2841,10.0,0,4,0
48,20,102,1,0.5367,0.3289,108.1,0,27,0
48,1,103,0,0.424,0.2841,154.8,0,5,0
48,20,104,1,0.5947,0.3289,97.6,0,28,0
48,5,105,0,0.5354,0.4996,138.4,0,13,0
48,1,106,1,0.4038,0.2841,86.9,0,6,0
48,15,107,0,0.6954,0.2282,164.8,0,18,0
48,1,109,0,0.5083,0.2841,89.7,0,7,0
48,15,110,1,0.689,0.2282,66.5,0,19,0
48,11,111,1,0.1877,0.3275,165.9,0,1,0
48,15,112,1,0.7215,0.2282,98.1,0,20,0
48,15,113,1,0.7506,0.2282,177.6,0,21,0
48,20,114,1,0.6454,0.3289,138.8,0,29,0
48,11,115,0,0.3039,0.3275,94.3,0,2,0
48,1,116,1,0.4911,0.2841,79.6,0,8,0
48,15,117,1,0.7767,0.2282,125.0,0,22,0
48,11,118,0,0.284,0.3275,124.9,0,3,0
48,11,119,0,0.2635,0.3275,80.1,0,4,0
48,15,120,1,0.8,0.2282,161.0,0,23,0
48,11,121,0,0.2424,0.3275,109.4,1,5,0
48,5,122,1,0.5255,0.4996,30.5,0,14,0
48,1,123,0,0.5804,0.2841,141.8,0,9,0
48,11,124,1,0.2208,0.3275,42.2,0,6,0
48,11,125,1,0.3323,0.3275,16.6,0,7,0
48,11,126,0,0.4279,0.3275,70.9,0,8,0
48,5,127,1,0.576,0.4996,27.0,0,15,0
48,11,128,0,0.4115,0.3275,57.7,0,9,0
48,5,129,1,0.6212,0.4996,60.8,0,16,0
48,15,130,1,0.8209,0.2282,40.2,0,24,0
48,1,131,1,0.5656,0.2841,87.6,0,10,0
48,5,132,1,0.6616,0.4996,22.6,0,17,0
48,5,133,1,0.6976,0.4996,89.2,0,18,0
48,5,134,1,0.7298,0.4996,124.0,0,19,0
48,11,135,1,0.3946,0.3275,57.1,0,10,0
48,11,136,0,0.4813,0.3275,73.8,0,11,0
48,1,137,1,0.6418,0.2841,159.5,0,11,0
48,20,138,1,0.6898,0.3289,80.8,0,30,0
48,5,139,0,0.7586,0.4996,38.7,1,20,0
48,11,140,1,0.4664,0.3275,60.5,0,12,0
48,11,141,1,0.5428,0.3275,45.4,0,13,0
48,15,142,1,0.8396,0.2282,40.7,0,25,0
48,1,143,0,0.7047,0.2841,63.4,0,12,0
48,1,145,1,0.6943,0.2841,107.0,0,13,0
48,1,146,1,0.7479,0.2841,197.2,0,14,0
48,5,147,1,0.7535,0.4996,119.1,0,21,0
48,16,148,1,0.7065,0.1563,70.3,0,1,0
48,20,149,1,0.7286,0.3289,129.5,0,31,0
48,16,150,0,0.7491,0.1563,83.3,0,2,0
48,5,151,0,0.7797,0.4996,112.4,1,22,0
48,5,153,1,0.7751,0.4996,115.5,0,23,0
48,11,154,0,0.6082,0.3275,90.0,1,14,0
48,1,155,0,0.7921,0.2841,78.6,0,15,0
48,16,156,1,0.7419,0.1563,61.3,0,3,0
48,5,157,1,0.799,0.4996,107.1,0,24,0
48,20,158,1,0.7626,0.3289,118.0,0,32,0
48,11,159,1,0.597,0.3275,91.8,0,15,0
48,20,160,0,0.7923,0.3289,69.8,0,33,0
48,16,161,0,0.7793,0.1563,30.6,0,4,0
48,16,162,0,0.7729,0.1563,84.5,0,5,0
48,20,163,1,0.7871,0.3289,93.4,0,34,0
48,20,164,0,0.8138,0.3289,60.1,0,35,0
48,5,165,0,0.8204,0.4996,156.4,0,25,0
48,5,166,1,0.8166,0.4996,30.1,0,26,0
48,1,167,1,0.7849,0.2841,35.4,0,16,0
48,1,168,1,0.8226,0.2841,106.4,0,17,0
