user_id,skill_id,step,correct,true_mastery,difficulty,time_on_task_s,hints_requested,attempt_num,has_misconception
29,0,66,1,0.3969,0.244,35.1,0,14,0
29,15,67,0,0.0,0.2282,40.5,0,10,0
29,20,69,0,0.0877,0.3289,91.3,0,15,0
29,5,71,0,0.1901,0.4996,128.9,0,13,1
29,5,72,0,0.1713,0.4996,102.4,0,14,1
29,0,73,0,0.4375,0.244,54.1,0,15,0
29,20,75,0,0.081,0.3289,10.0,0,16,0
29,0,76,0,0.4299,0.244,84.0,0,16,0
29,20,78,0,0.0743,0.3289,45.0,0,17,0
29,10,79,0,0.4423,0.1613,64.0,0,8,1
29,5,81,0,0.152,0.4996,115.5,0,15,1
29,0,84,1,0.4222,0.244,94.6,0,17,0
29,5,85,0,0.1323,0.4996,68.8,1,16,1
29,20,86,0,0.0676,0.3289,44.9,0,18,0
29,15,87,0,0.0,0.2282,15.7,1,11,0
29,15,88,0,0.0,0.2282,141.3,1,12,0
29,15,89,0,0.0,0.2282,68.1,0,13,0
29,0,91,1,0.4611,0.244,36.9,0,18,0
29,5,92,0,0.1121,0.4996,37.5,0,17,1
29,10,93,0,0.4361,0.1613,166.2,0,9,1
29,5,94,0,0.0915,0.4996,20.4,1,18,1
29,0,95,0,0.4974,0.244,69.7,0,19,0
29,10,96,1,0.4298,0.1613,38.5,0,10,1
29,15,98,0,0.0,0.2282,67.5,1,14,0
29,20,99,0,0.0608,0.3289,24.3,0,19,0
29,5,100,0,0.0703,0.4996,92.7,0,19,1
29,0,101,0,0.4906,0.244,180.8,1,20,0
29,20,102,1,0.054,0.3289,92.3,0,20,0
29,0,103,0,0.4837,0.244,30.9,0,21,0
29,0,104,0,0.4768,0.244,175.3,1,22,0
29,0,105,0,0.4697,0.244,169.2,0,23,0
29,0,109,1,0.4626,0.244,109.6,0,24,0
29,0,111,1,0.4988,0.244,184.9,0,25,0
29,10,112,0,0.4616,0.1613,115.0,0,11,1
29,15,113,0,0.0,0.2282,48.8,0,15,0
29,20,114,0,0.0884,0.3289,104.6,0,21,0
29,0,115,0,0.5325,0.244,87.8,0,26,0
29,5,116,0,0.0487,0.4996,42.9,1,20,1
29,20,118,0,0.0818,0.3289,26.6,1,22,0
29,0,119,1,0.5262,0.244,141.7,0,27,0
29,20,120,0,0.0751,0.3289,56.4,0,23,0
29,5,121,0,0.0266,0.4996,141.8,0,21,1
29,5,124,0,0.0039,0.4996,107.8,0,22,1
29,0,125,0,0.5581,0.244,95.1,0,28,0
29,0,126,1,0.5522,0.244,122.3,0,29,0
29,10,127,0,0.4556,0.1613,122.6,0,12,1
29,0,128,0,0.5823,0.244,84.8,0,30,0
29,10,129,0,0.4495,0.1613,10.0,0,13,1
29,5,130,0,0.0,0.4996,99.7,0,23,1
29,15,131,0,0.0,0.2282,61.9,0,16,0
29,20,132,0,0.0684,0.3289,56.1,0,24,0
29,10,133,0,0.4434,0.1613,88.1,0,14,1
29,20,134,0,0.0616,0.3289,74.7,0,25,0
29,20,137,0,0.0547,0.3289,80.3,0,26,0
29,10,138,0,0.4372,0.1613,82.8,0,15,1
29,15,139,0,0.0,0.2282,77.5,0,17,0
29,10,140,1,0.4309,0.1613,112.1,0,16,1
29,5,141,1,0.0,0.4996,142.2,0,24,1
29,20,142,1,0.0479,0.3289,10.0,0,27,0
29,20,144,0,0.0825,0.3289,41.0,0,28,0
29,20,145,0,0.0758,0.3289,76.6,0,29,0
29,20,147,0,0.0691,0.3289,117.4,0,30,0
29,5,148,0,0.1163,0.4996,54.3,0,25,1
29,10,149,0,0.4627,0.1613,91.4,1,17,1
29,15,150,0,0.0,0.2282,129.2,0,18,0
29,0,151,0,0.5767,0.244,102.0,0,31,0
29,10,152,0,0.4567,0.1613,135.8,1,18,1
29,10,155,0,0.4506,0.1613,66.6,1,19,1
29,10,157,0,0.4445,0.1613,153.8,0,20,1
29,0,158,0,0.571,0.244,10.0,0,32,0
29,5,159,0,0.0957,0.4996,97.7,0,26,1
29,10,160,0,0.4383,0.1613,74.0,0,21,1
29,15,161,0,0.0,0.2282,10.0,1,19,0
29,15,162,0,0.0,0.2282,10.0,1,20,0
29,10,163,0,0.432,0.1613,142.0,0,22,1
29,10,164,1,0.4257,0.1613,97.2,0,23,1
29,0,166,1,0.5652,0.244,109.4,0,33,0
29,15,167,0,0.0,0.2282,80.1,0,21,0
29,20,169,0,0.0623,0.3289,137.5,0,31,0
29,15,170,0,0.0,0.2282,104.1,1,22,0
29,5,171,0,0.0747,0.4996,19.3,0,27,1
29,5,172,0,0.0532,0.4996,158.5,0,28,1
29,5,174,0,0.0312,0.4996,144.4,0,29,1
29,10,175,0,0.4577,0.1613,17.6,1,24,1
29,15,176,1,0.0,0.2282,158.5,0,23,0
29,5,177,0,0.0086,0.4996,29.5,1,30,1
29,15,179,0,0.1222,0.2282,110.8,0,24,0
29,5,180,0,0.0,0.4996,106.4,0,31,1
29,20,184,0,0.0555,0.3289,93.0,0,32,0
29,10,185,1,0.4517,0.1613,85.2,0,25,1
29,20,186,0,0.0486,0.3289,110.7,1,33,0
29,10,187,0,0.4822,0.1613,104.8,0,26,1
29,10,188,1,0.4765,0.1613,80.2,0,27,1
29,0,190,0,0.5945,0.244,119.6,1,34,0
29,0,191,1,0.589,0.244,66.5,0,35,0
29,0,193,0,0.6167,0.244,137.9,0,36,0
29,20,194,0,0.0417,0.3289,113.9,1,34,0
29,20,197,1,0.0347,0.3289,96.9,0,35,0
30,5,0,0,0.2744,0.4996,194.3,1,1,0
30,0,1,0,0.1204,0.244,105.4,1,1,0
30,20,2,0,0.0592,0.3289,128.9,0,1,0
30,15,4,0,0.0772,0.2282,70.8,1,1,0
30,15,6,0,0.06,0.2282,172.4,1,2,0
30,0,7,0,0.1025,0.244,74.0,0,2,0
30,20,8,0,0.0493,0.3289,51.5,0,2,0
30,10,9,0,0.2526,0.1613,61.8,1,1,0
30,10,10,1,0.2376,0.1613,48.4,0,2,0
30,20,13,0,0.0392,0.3289,116.9,0,3,0
30,20,14,0,0.0291,0.3289,112.2,0,4,0
30,10,15,0,0.3141,0.1613,63.3,1,3,0
30,10,16,0,0.3003,0.1613,94.9,0,4,0
30,10,17,0,0.2863,0.1613,51.2,1,5,0
30,5,19,0,0.2702,0.4996,89.8,0,2,0
30,15,20,0,0.0425,0.2282,27.2,1,3,0
30,10,21,0,0.2719,0.1613,87.7,0,6,0
30,15,23,0,0.0246,0.2282,97.0,0,4,0
30,15,27,0,0.0064,0.2282,110.9,0,5,0
30,15,28,0,0.0,0.2282,84.4,1,6,0
30,15,29,0,0.0,0.2282,113.3,0,7,0
30,10,30,0,0.2573,0.1613,129.7,1,7,0
30,10,31,0,0.2424,0.1613,153.0,1,8,0
30,0,32,0,0.0842,0.244,134.6,0,3,0
30,0,33,1,0.0655,0.244,130.7,0,4,0
30,0,34,0,0.1608,0.244,108.5,0,5,0
30,10,38,0,0.2272,0.1613,97.3,0,9,0
30,15,39,0,0.0,0.2282,54.5,1,8,0
30,10,40,0,0.2117,0.1613,65.4,0,10,0
30,0,41,0,0.1436,0.244,118.4,0,6,0
30,5,42,0,0.2659,0.4996,105.4,1,3,0
30,5,43,1,0.2616,0.4996,90.1,0,4,0
30,15,44,0,0.0,0.2282,30.8,0,9,0
30,20,46,0,0.0188,0.3289,93.2,0,5,0
30,0,47,0,0.1262,0.244,76.0,0,7,0
30,0,48,0,0.1084,0.244,114.9,0,8,0
30,0,49,0,0.0902,0.244,50.9,0,9,0
30,10,50,1,0.1959,0.1613,107.5,0,11,0
30,15,51,1,0.0,0.2282,67.8,0,10,0
30,15,52,0,0.0932,0.2282,99.4,1,11,0
30,15,55,0,0.0763,0.2282,135.3,0,12,0
30,10,57,0,0.2766,0.1613,133.7,1,12,0
30,10,58,0,0.2621,0.1613,63.6,0,13,0
30,15,59,0,0.059,0.2282,38.9,0,13,0
30,10,60,1,0.2473,0.1613,74.5,0,14,0
30,15,61,0,0.0415,0.2282,23.1,0,14,0
30,5,62,1,0.2832,0.4996,35.6,0,5,0
30,10,63,1,0.3228,0.1613,86.9,0,15,0
30,15,64,0,0.0237,0.2282,179.3,0,15,0
30,5,65,0,0.3042,0.4996,121.4,0,6,0
30,0,66,0,0.0717,0.244,64.6,0,10,0
30,10,67,1,0.3908,0.1613,75.7,0,16,0
30,10,69,0,0.4519,0.1613,89.4,1,17,0
30,15,70,0,0.0055,0.2282,134.7,0,16,0
30,5,71,1,0.3001,0.4996,108.5,0,7,0
30,10,72,0,0.4409,0.1613,101.6,0,18,0
30,0,74,0,0.0528,0.244,124.3,1,11,0
30,10,75,1,0.4297,0.1613,64.1,0,19,0
30,10,76,0,0.4869,0.1613,93.8,1,20,0
30,15,77,0,0.0,0.2282,19.5,0,17,0
30,0,79,0,0.0334,0.244,27.6,0,12,0
30,20,80,0,0.0084,0.3289,92.9,0,6,0
30,15,81,0,0.0,0.2282,41.4,1,18,0
30,5,82,0,0.3206,0.4996,46.3,0,8,0
30,5,83,0,0.3166,0.4996,130.5,1,9,0
30,15,84,0,0.0,0.2282,161.3,1,19,0
30,20,85,0,0.0,0.3289,94.7,0,7,0
30,15,86,0,0.0,0.2282,151.9,1,20,0
30,10,87,0,0.4766,0.1613,134.9,0,21,0
30,0,88,1,0.0137,0.244,76.1,0,13,0
30,20,90,1,0.0,0.3289,70.8,0,8,0
30,20,91,0,0.0529,0.3289,93.1,0,9,0
30,10,92,0,0.4661,0.1613,23.5,0,22,0
30,20,93,0,0.0428,0.3289,10.0,0,10,0
30,15,94,0,0.0,0.2282,58.9,1,21,0
30,0,97,0,0.1143,0.244,134.8,1,14,0
30,0,98,0,0.0962,0.244,139.7,1,15,0
30,15,99,0,0.0,0.2282,94.8,1,22,0
30,0,102,1,0.0778,0.244,99.8,0,16,0
30,10,103,0,0.4554,0.1613,69.8,0,23,0
30,20,104,0,0.0327,0.3289,59.6,1,11,0
30,10,105,0,0.4445,0.1613,137.6,1,24,0
30,15,106,0,0.0,0.2282,62.9,1,23,0
30,10,107,0,0.4333,0.1613,29.3,1,25,0
30,10,108,1,0.422,0.1613,95.9,0,26,0
30,0,109,0,0.1718,0.244,99.3,0,17,0
30,20,110,0,0.0225,0.3289,56.7,0,12,0
30,15,111,0,0.0,0.2282,123.3,1,24,0
30,10,112,0,0.48,0.1613,102.4,1,27,0
30,15,118,0,0.0,0.2282,95.3,1,25,0
30,15,119,1,0.0,0.2282,54.1,0,26,0
30,10,120,0,0.4695,0.1613,123.9,0,28,0
30,10,122,1,0.4589,0.1613,107.5,0,29,0
30,15,124,0,0.0932,0.2282,54.2,0,27,0
30,15,125,0,0.0763,0.2282,128.2,1,28,0
30,5,126,0,0.3126,0.4996,92.0,1,10,0
30,20,127,0,0.0122,0.3289,98.5,1,13,0
30,5,129,1,0.3086,0.4996,127.1,0,11,0
30,10,131,0,0.5132,0.1613,138.6,1,30,0
30,0,133,0,0.1549,0.244,58.0,0,18,0
30,20,134,0,0.0017,0.3289,80.7,1,14,0
30,0,135,0,0.1377,0.244,118.2,1,19,0
30,5,136,0,0.3289,0.4996,73.5,0,12,0
30,5,137,1,0.3249,0.4996,148.4,0,13,0
30,5,138,0,0.3447,0.4996,50.0,0,14,0
30,10,140,0,0.5034,0.1613,86.5,1,31,0
30,15,142,0,0.059,0.2282,116.6,0,29,0
30,0,144,0,0.1201,0.244,51.2,1,20,0
30,10,145,0,0.4935,0.1613,58.5,0,32,0
30,10,146,1,0.4833,0.1613,185.4,0,33,0
30,20,147,0,0.0,0.3289,49.9,0,15,0
30,10,148,0,0.5351,0.1613,81.6,0,34,0
30,20,149,1,0.0,0.3289,33.2,0,16,0
30,10,150,0,0.5258,0.1613,98.0,0,35,0
30,20,151,0,0.0529,0.3289,58.7,0,17,0
30,20,152,0,0.0428,0.3289,102.9,0,18,0
30,5,153,0,0.3409,0.4996,79.9,1,15,0
30,10,155,1,0.5163,0.1613,125.9,0,36,0
30,0,156,0,0.1021,0.244,13.6,0,21,0
30,10,157,0,0.5648,0.1613,101.6,1,37,0
30,5,158,0,0.337,0.4996,54.1,0,16,0
30,15,159,0,0.0415,0.2282,65.7,1,30,0
30,5,160,0,0.3331,0.4996,130.0,1,17,0
30,15,161,0,0.0237,0.2282,32.6,1,31,0
30,0,162,1,0.0838,0.244,188.6,0,22,0
30,5,163,1,0.3292,0.4996,61.6,0,18,0
30,20,164,0,0.0327,0.3289,172.6,1,19,0
30,10,165,0,0.5561,0.1613,35.5,0,38,0
30,10,166,1,0.5472,0.1613,112.7,0,39,0
30,0,167,0,0.1772,0.244,125.6,1,23,0
30,20,168,0,0.0225,0.3289,81.5,1,20,0
30,20,171,0,0.0122,0.3289,123.0,1,21,0
30,0,172,0,0.1604,0.244,85.1,0,24,0
30,0,173,0,0.1433,0.244,51.0,0,25,0
30,0,174,0,0.1259,0.244,106.2,0,26,0
30,15,176,0,0.0055,0.2282,74.4,0,32,0
30,20,178,0,0.0017,0.3289,121.9,0,22,0
30,10,179,0,0.5926,0.1613,107.4,1,40,0
30,10,180,1,0.5845,0.1613,158.2,0,41,0
30,20,181,0,0.0,0.3289,17.3,1,23,0
30,5,183,0,0.3489,0.4996,52.7,1,19,0
30,20,184,0,0.0,0.3289,78.0,1,24,0
30,5,185,0,0.345,0.4996,199.9,1,20,0
30,0,186,1,0.108,0.244,168.4,0,27,0
30,0,187,1,0.1989,0.244,93.4,0,28,0
30,15,188,0,0.0,0.2282,160.3,0,33,0
30,15,190,0,0.0,0.2282,95.2,0,34,0
30,20,191,0,0.0,0.3289,141.1,0,25,0
30,20,192,0,0.0,0.3289,108.3,0,26,0
30,10,193,0,0.6262,0.1613,99.9,0,42,0
30,20,194,0,0.0,0.3289,74.3,0,27,0
30,10,195,0,0.6187,0.1613,106.1,1,43,0
30,20,196,0,0.0,0.3289,23.2,0,28,0
30,10,197,1,0.611,0.1613,61.4,0,44,0
30,20,198,0,0.0,0.3289,147.9,1,29,0
30,15,199,0,0.0,0.2282,97.0,0,35,0
31,0,0,1,0.4646,0.244,165.8,0,1,0
31,15,1,0,0.6077,0.2282,39.7,0,1,0
31,0,2,0,0.5141,0.244,151.2,1,2,0
31,0,3,0,0.5051,0.244,105.9,0,3,0
31,20,4,0,0.4149,0.3289,101.6,0,1,0
31,20,6,0,0.404,0.3289,21.2,1,2,0
31,5,7,0,0.0716,0.4996,92.2,0,1,0
31,0,10,1,0.496,0.244,147.8,0,4,0
31,20,11,0,0.393,0.3289,37.4,1,3,0
31,10,12,0,0.1362,0.1613,148.7,0,1,0
31,5,13,1,0.0527,0.4996,47.2,0,2,0
31,10,14,1,0.1241,0.1613,165.9,0,2,0
31,15,16,0,0.6011,0.2282,120.5,1,2,0
31,20,17,1,0.3817,0.3289,34.4,0,4,0
31,20,19,0,0.4392,0.3289,99.2,1,5,0
31,5,20,0,0.1491,0.4996,34.5,0,3,0
31,5,22,0,0.1317,0.4996,61.3,1,4,0
31,5,23,0,0.1141,0.4996,90.7,0,5,0
31,15,24,0,0.5945,0.2282,69.8,0,3,0
31,10,25,0,0.1856,0.1613,103.3,0,3,0
31,20,26,0,0.4287,0.3289,139.8,1,6,0
31,10,27,1,0.1741,0.1613,88.4,0,4,0
31,15,28,0,0.5878,0.2282,10.0,0,4,0
31,15,29,1,0.5809,0.2282,101.9,0,5,0
31,0,30,0,0.5426,0.244,84.5,0,5,0
31,0,31,0,0.5341,0.244,120.2,1,6,0
31,10,32,0,0.2321,0.1613,88.6,0,5,0
31,15,33,0,0.6158,0.2282,142.1,0,6,0
31,5,34,0,0.096,0.4996,77.0,0,6,0
31,20,35,1,0.4181,0.3289,60.9,0,7,0
31,10,36,0,0.2213,0.1613,56.1,1,6,0
31,10,37,0,0.2104,0.1613,89.6,0,7,0
31,20,39,0,0.4722,0.3289,130.6,1,8,0
31,5,41,0,0.0776,0.4996,155.8,0,7,0
31,20,42,0,0.4624,0.3289,80.2,1,9,0
31,5,43,0,0.0589,0.4996,76.5,1,8,0
31,15,44,0,0.6094,0.2282,142.0,1,7,0
31,10,45,0,0.1993,0.1613,91.6,0,8,0
31,20,46,0,0.4524,0.3289,108.2,1,10,0
31,15,47,1,0.6029,0.2282,49.3,0,8,0
31,10,48,0,0.1881,0.1613,55.2,1,9,0
31,10,49,0,0.1767,0.1613,83.6,1,10,0
31,10,50,0,0.1651,0.1613,128.6,0,11,0
31,10,51,0,0.1534,0.1613,69.6,0,12,0
31,0,53,0,0.5255,0.244,92.6,0,7,0
31,15,57,0,0.6359,0.2282,80.2,1,9,0
31,20,60,1,0.4422,0.3289,58.5,0,11,0
31,5,62,0,0.0397,0.4996,116.9,1,9,0
31,0,65,0,0.5167,0.244,50.9,1,8,0
31,15,66,1,0.6298,0.2282,126.3,0,10,0
31,20,67,0,0.4941,0.3289,162.0,1,12,0
31,5,71,0,0.0202,0.4996,60.9,1,10,0
31,10,75,0,0.1415,0.1613,99.1,0,13,0
31,0,77,0,0.5078,0.244,46.3,0,9,0
31,0,78,1,0.4987,0.244,126.9,0,10,0
31,20,79,0,0.4847,0.3289,34.5,0,13,0
31,20,80,0,0.4751,0.3289,147.1,0,14,0
31,15,81,1,0.6606,0.2282,129.3,0,11,0
31,5,82,1,0.0002,0.4996,67.5,0,11,0
31,15,83,1,0.6888,0.2282,132.1,0,12,0
31,10,84,0,0.1295,0.1613,146.2,0,14,0
31,15,85,1,0.7147,0.2282,119.8,0,13,0
31,15,86,0,0.7384,0.2282,50.8,1,14,0
31,0,87,0,0.5451,0.244,117.4,1,11,0
31,10,89,0,0.1173,0.1613,82.6,1,15,0
31,20,91,0,0.4653,0.3289,127.8,0,15,0
31,5,92,1,0.102,0.4996,32.0,0,12,0
31,10,93,1,0.1049,0.1613,75.4,0,16,0
31,15,94,0,0.7341,0.2282,123.2,1,15,0
31,5,95,0,0.1933,0.4996,112.2,1,13,0
31,20,96,1,0.4554,0.3289,89.9,0,16,0
31,20,97,1,0.506,0.3289,74.5,0,17,0
31,5,99,1,0.1769,0.4996,51.4,0,14,0
31,15,100,0,0.7297,0.2282,68.3,0,16,0
31,0,101,1,0.5366,0.244,103.2,0,12,0
31,0,102,1,0.5795,0.244,63.5,0,13,0
31,0,103,0,0.6184,0.244,35.6,0,14,0
31,20,105,1,0.552,0.3289,78.0,0,18,0
31,20,107,1,0.5936,0.3289,87.1,0,19,0
31,20,108,0,0.6314,0.3289,127.8,0,20,0
31,0,109,0,0.6114,0.244,92.5,0,15,0
31,10,110,0,0.1677,0.1613,73.2,1,17,0
31,5,111,0,0.2607,0.4996,138.2,0,15,0
31,10,112,0,0.156,0.1613,112.3,1,18,0
31,5,115,0,0.2456,0.4996,127.2,1,16,0
31,5,116,1,0.2303,0.4996,107.7,0,17,0
31,0,117,1,0.6042,0.244,80.4,0,16,0
31,0,119,0,0.6408,0.244,223.9,1,17,0
31,10,120,0,0.1442,0.1613,95.2,0,19,0
31,15,121,1,0.7252,0.2282,94.0,0,17,0
31,5,122,0,0.3086,0.4996,100.7,1,18,0
31,20,123,0,0.6246,0.3289,83.8,1,21,0
31,0,124,1,0.6342,0.244,81.2,0,18,0
31,0,125,0,0.668,0.244,194.4,0,19,0
31,15,126,0,0.748,0.2282,57.0,0,18,0
31,10,127,0,0.1321,0.1613,135.7,0,20,0
31,20,130,0,0.6176,0.3289,48.6,1,22,0
31,20,131,1,0.6105,0.3289,125.1,0,23,0
31,5,133,0,0.2945,0.4996,81.7,1,19,0
31,5,135,0,0.2802,0.4996,100.0,0,20,0
31,10,136,0,0.12,0.1613,63.3,0,21,0
31,0,138,1,0.6619,0.244,56.7,0,20,0
31,15,139,0,0.7438,0.2282,98.3,1,19,0
31,20,140,1,0.6467,0.3289,92.3,0,24,0
31,20,141,0,0.6795,0.3289,142.2,1,25,0
31,20,142,1,0.6736,0.3289,72.4,0,26,0
31,20,143,0,0.7039,0.3289,180.5,0,27,0
31,20,144,1,0.6984,0.3289,76.8,0,28,0
31,5,145,0,0.2655,0.4996,100.8,1,21,0
31,15,146,0,0.7396,0.2282,44.4,1,20,0
31,10,147,1,0.1076,0.1613,101.1,0,22,0
31,10,148,0,0.1702,0.1613,59.6,1,23,0
31,10,149,0,0.1586,0.1613,79.2,0,24,0
31,20,150,0,0.7265,0.3289,19.9,0,29,0
31,10,151,1,0.1468,0.1613,82.8,0,25,0
31,0,152,1,0.6932,0.244,10.0,0,21,0
31,20,153,0,0.7214,0.3289,80.6,1,30,0
31,0,154,1,0.7215,0.244,53.6,0,22,0
31,15,155,0,0.7352,0.2282,128.4,1,21,0
31,20,158,1,0.7162,0.3289,143.3,0,31,0
31,20,160,1,0.7426,0.3289,106.4,0,32,0
31,0,161,0,0.7473,0.244,110.8,1,23,0
31,20,162,1,0.7665,0.3289,116.2,0,33,0
31,15,163,0,0.7308,0.2282,140.6,0,22,0
31,20,167,0,0.7882,0.3289,82.7,0,34,0
31,5,168,1,0.2506,0.4996,102.9,0,22,0
31,0,169,1,0.7426,0.244,23.6,0,24,0
31,10,171,0,0.2066,0.1613,37.6,0,26,0
31,0,173,0,0.7665,0.244,173.8,0,25,0
31,0,174,1,0.7621,0.244,108.7,0,26,0
31,0,175,1,0.7841,0.244,94.6,0,27,0
31,15,176,1,0.7264,0.2282,96.6,0,23,0
31,15,177,1,0.7491,0.2282,113.7,0,24,0
31,5,178,1,0.3268,0.4996,99.5,0,23,0
31,10,179,0,0.1955,0.1613,100.8,0,27,0
31,5,180,1,0.3953,0.4996,110.2,0,24,0
31,20,181,0,0.7843,0.3289,77.7,1,35,0
31,20,182,1,0.7803,0.3289,75.1,0,36,0
31,10,183,0,0.1842,0.1613,142.8,1,28,0
31,15,186,1,0.77,0.2282,25.6,0,25,0
31,0,187,1,0.8041,0.244,91.2,0,28,0
31,10,189,1,0.1728,0.1613,101.2,0,29,0
31,5,190,1,0.4569,0.4996,109.2,0,25,0
31,20,193,1,0.8007,0.3289,144.3,0,37,0
31,0,194,1,0.8222,0.244,64.0,0,29,0
31,10,195,0,0.2308,0.1613,196.8,0,30,0
31,15,196,1,0.7891,0.2282,10.0,0,26,0
31,15,197,0,0.8066,0.2282,155.6,0,27,0
31,15,198,0,0.8034,0.2282,158.6,0,28,0
31,5,199,1,0.5121,0.4996,107.2,0,26,0
32,0,0,0,0.0561,0.244,76.7,0,1,0
32,10,2,0,0.3411,0.1613,45.7,0,1,0
32,20,4,0,0.2392,0.3289,94.3,0,1,0
32,20,5,0,0.2215,0.3289,88.3,0,2,0
32,0,6,0,0.0369,0.244,81.2,0,2,0
32,10,7,1,0.3311,0.1613,82.5,0,2,0
32,0,8,0,0.0172,0.244,17.0,0,3,0
32,10,10,0,0.382,0.1613,61.2,0,3,0
32,20,11,1,0.2035,0.3289,10.0,0,3,0
32,0,13,0,0.0,0.244,67.3,1,4,0
32,20,14,0,0.2958,0.3289,60.5,1,4,0
32,0,15,0,0.0,0.244,134.0,1,5,0
32,10,16,0,0.3726,0.1613,70.4,1,4,0
32,15,19,1,0.2288,0.2282,114.5,0,1,0
32,0,20,0,0.0,0.244,73.5,0,6,0
32,0,21,0,0.0,0.244,85.8,0,7,0
32,15,24,0,0.3217,0.2282,80.1,0,2,0
32,0,25,0,0.0,0.244,37.7,0,8,0
32,10,27,0,0.363,0.1613,70.7,1,5,0
32,10,28,1,0.3533,0.1613,104.6,0,6,0
32,20,29,0,0.2795,0.3289,79.0,0,5,0
32,20,31,0,0.2628,0.3289,18.7,0,6,0
32,10,34,0,0.4026,0.1613,76.9,0,7,0
32,0,35,0,0.0,0.244,32.4,1,9,0
32,20,36,0,0.2457,0.3289,44.3,1,7,0
32,15,39,0,0.3054,0.2282,99.9,1,3,0
32,10,40,0,0.3935,0.1613,14.7,0,8,0
32,20,41,1,0.2282,0.3289,166.5,0,8,0
32,0,42,0,0.0,0.244,174.5,0,10,0
32,15,43,0,0.2886,0.2282,54.8,1,4,0
32,20,44,1,0.3176,0.3289,54.1,0,9,0
32,20,46,0,0.3967,0.3289,61.5,1,10,0
32,0,47,0,0.0,0.244,86.0,1,11,0
32,0,48,0,0.0,0.244,159.2,1,12,0
32,5,49,1,0.1471,0.4996,179.9,0,1,0
32,0,50,1,0.0,0.244,107.8,0,13,0
32,15,51,1,0.2715,0.2282,38.8,0,5,0
32,20,52,0,0.3827,0.3289,92.0,0,11,0
32,10,53,1,0.3842,0.1613,42.0,0,9,0
32,20,54,0,0.3684,0.3289,42.8,0,12,0
32,10,55,1,0.4311,0.1613,81.1,0,10,0
32,5,57,0,0.2254,0.4996,186.4,0,2,0
32,20,58,0,0.3538,0.3289,96.6,0,13,0
32,10,59,1,0.4744,0.1613,84.4,0,11,0
32,15,60,0,0.3593,0.2282,26.5,1,6,0
32,5,63,0,0.2112,0.4996,56.3,0,3,0
32,5,64,0,0.1967,0.4996,27.9,1,4,0
32,10,65,1,0.5144,0.1613,23.6,0,12,0
32,0,66,0,0.102,0.244,91.9,0,14,0
32,5,68,1,0.182,0.4996,91.4,0,5,0
32,5,69,1,0.257,0.4996,92.1,0,6,0
32,5,72,0,0.3252,0.4996,110.5,0,7,0
32,5,73,0,0.3128,0.4996,109.9,0,8,0
32,20,74,0,0.3388,0.3289,64.3,0,14,0
32,5,76,1,0.3002,0.4996,199.0,0,9,0
32,20,77,0,0.3235,0.3289,153.1,1,15,0
32,20,79,0,0.3078,0.3289,72.1,1,16,0
32,20,81,0,0.2918,0.3289,48.3,0,17,0
32,15,82,0,0.3438,0.2282,94.3,0,7,0
32,0,83,0,0.0837,0.244,113.2,1,15,0
32,15,84,1,0.328,0.2282,75.9,0,8,0
32,10,85,0,0.5514,0.1613,83.7,0,13,0
32,10,86,1,0.5446,0.1613,117.0,0,14,0
32,5,87,0,0.3644,0.4996,37.0,0,10,0
32,15,89,0,0.409,0.2282,65.4,0,9,0
32,10,90,0,0.5792,0.1613,57.1,0,15,0
32,10,91,1,0.5728,0.1613,162.4,0,16,0
32,15,92,0,0.3947,0.2282,89.0,0,10,0
32,5,95,0,0.3528,0.4996,91.1,1,11,0
32,10,96,0,0.6054,0.1613,46.7,0,17,0
32,0,97,0,0.065,0.244,19.2,0,16,0
32,15,102,1,0.3802,0.2282,58.1,0,11,0
32,10,105,0,0.5994,0.1613,56.1,1,18,0
32,20,106,1,0.2753,0.3289,25.8,0,18,0
32,15,107,0,0.4548,0.2282,135.2,1,12,0
32,10,109,0,0.5933,0.1613,117.6,0,19,0
32,10,110,0,0.5871,0.1613,64.8,0,20,0
32,0,111,1,0.0459,0.244,76.1,0,17,0
32,5,112,1,0.3409,0.4996,39.4,0,12,0
32,10,113,0,0.5808,0.1613,109.1,0,21,0
32,15,114,1,0.4417,0.2282,92.7,0,13,0
32,10,116,0,0.5744,0.1613,88.2,0,22,0
32,10,117,0,0.5679,0.1613,15.2,0,23,0
32,10,118,1,0.5613,0.1613,77.6,0,24,0
32,0,119,0,0.1432,0.244,60.2,0,18,0
32,5,121,0,0.4014,0.4996,10.0,1,13,0
32,15,122,0,0.509,0.2282,84.9,0,14,0
32,5,123,0,0.3904,0.4996,101.5,0,14,0
32,0,126,0,0.1257,0.244,112.4,0,19,0
32,10,128,1,0.5947,0.1613,10.0,0,25,0
32,10,129,0,0.6256,0.1613,40.6,1,26,0
32,20,131,0,0.3593,0.3289,87.6,0,19,0
32,5,132,0,0.3792,0.4996,13.3,0,15,0
32,10,133,0,0.6199,0.1613,82.6,0,27,0
32,5,134,1,0.3678,0.4996,133.0,0,16,0
32,0,135,0,0.1079,0.244,203.7,1,20,0
32,20,136,0,0.3445,0.3289,91.1,1,20,0
32,20,137,0,0.3293,0.3289,103.4,0,21,0
32,20,138,0,0.3137,0.3289,77.3,1,22,0
32,10,139,0,0.6141,0.1613,106.8,0,28,0
32,0,140,0,0.0897,0.244,117.2,0,21,0
